Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Elements
0.9642201,0.299547,0.6948555,0.45464924,0.5872938,0.26591343,1.0643244,0.6268579,787326,789.7436,786.9231,808.68134,
0.9642201,0.299547,0.6948555,0.45464924,0.5872938,0.26591343,1.0643244,0.6268579,790.14655,792.5641,796.5934,819.15753,
0.9642201,0.299547,0.6948555,0.45464924,0.5872938,0.26591343,1.0643244,0.6268579,782.8938,792.96704,787.72894,809.0842,
0.9642201,0.299547,0.6948555,0.45464924,0.5872938,0.26591343,1.0643244,0.6268579,774.0293,789.34064,780.07324,787.72894,
0.9642201,0.299547,0.6948555,0.45464924,0.5872938,0.26591343,1.0643244,0.6268579,785.7143,793.7729,794.57874,791.75824,
0.9642201,0.299547,0.6948555,0.45464924,0.5872938,0.26591343,1.0643244,0.6268579,792.5641,798.20514,803.8461,805.05493,
0.9642201,0.299547,0.6948555,0.45464924,0.5872938,0.26591343,1.0643244,0.6268579,786.1172,794.17584,797.3993,802.6374,
0.9642201,0.299547,0.6948555,0.45464924,0.5872938,0.26591343,1.0643244,0.6268579,781685,794.9817,793.36993,797.8022,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,777.6557,795.38464,799.41394,803.0403,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,782.8938,796.5934,809.89014,807.0696,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,787326,798.60803,806.26373,805.05493,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,784.5055,789.34064,784.90845,800.2198,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,790.9524,793.7729,781.28204,800.6227,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,787.72894,801.02563,781685,796.1905,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,775.64105,792.1612,777.25275,788.5348,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,781.28204,788.1319,783.69965,797.3993,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,779.2674,788.5348,792.5641,795.78754,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,776.04395,790.54944,795.78754,792.1612,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,781685,794.17584,799011,801.4286,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,782.49084,794.17584,796.99634,804.65204,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,781685,788.93774,796.5934,801.4286,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,777.25275,786.9231,798.20514,803.8461,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,780.07324,794.57874,788.1319,808.68134,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,788.1319,799011,775.2381,799.41394,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,794.17584,797.3993,770.0,803.0403,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,796.1905,795.38464,775.2381,813.91943,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,788.93774,796.5934,779.67035,804.65204,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,782.8938,792.1612,784.90845,790.14655,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,779.67035,791.75824,786.1172,788.93774,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,782.0879,792.96704,789.34064,794.17584,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,784.5055,790.9524,798.60803,796.5934,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,777.6557,792.5641,799011,793.7729,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,777.6557,794.17584,792.96704,794.57874,
0.9642201,0.29546493,0.65305376,0.46022967,0.55139405,0.27247402,1.0751175,0.6202708,784.10254,797.3993,796.99634,806.26373,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,790.54944,802.6374,808.68134,803.44324,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,787326,799.41394,800.6227,797.3993,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,784.90845,796.5934,777.25275,799.41394,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,786.1172,796.5934,776.4469,795.78754,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,786.1172,795.78754,792.96704,794.17584,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,787.72894,800.2198,803.44324,797.8022,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,785.31134,796.5934,805.4579,805.8608,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,780.87915,792.5641,804.2491,805.05493,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,778.0586,792.5641,798.60803,800.2198,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,780.4762,794.17584,785.31134,808.68134,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,788.5348,800.6227,775.64105,806.26373,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,794.17584,803.8461,775.64105,798.20514,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,794.17584,801.4286,792.1612,798.60803,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,791.75824,798.60803,804.65204,799.41394,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,785.31134,793.36993,791.3553,801.8315,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,784.5055,791.3553,775.64105,795.78754,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,788.93774,797.3993,774.83514,799.81683,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,790.54944,801.02563,793.7729,814.7253,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,780.87915,794.9817,798.60803,797.8022,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,770.80585,788.93774,793.36993,786.52014,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,770.0,784.10254,801.8315,792.5641,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,780.87915,783.69965,805.05493,795.38464,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,781.28204,788.5348,790.14655,795.78754,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,776.8498,787326,783.69965,795.78754,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,783.2967,787.72894,788.93774,796.99634,
0.9642201,0.2549864,0.61450475,0.46430957,0.51758605,0.27108446,1.0870664,0.6099796,788.5348,792.5641,786.9231,795.38464,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,794.57874,796.99634,796.5934,800.6227,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,803.0403,796.5934,797.8022,807.8755,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,804.2491,787.72894,768.7912,805.4579,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,801.02563,788.5348,763.1502,801.8315,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,800.6227,794.9817,782.0879,798.20514,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,805.4579,792.1612,800.2198,799011,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,813.1135,797.8022,813.1135,814.7253,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,809.0842,803.8461,803.8461,814.7253,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,802.6374,798.20514,793.7729,807.47253,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,801.8315,791.3553,801.4286,805.05493,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,797.8022,789.7436,807.8755,801.8315,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,791.75824,788.93774,803.0403,798.60803,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,784.90845,787.72894,784.90845,795.78754,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,781685,792.5641,763.1502,796.5934,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,780.87915,794.9817,761.53845,790.9524,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,777.6557,788.5348,784.5055,792.1612,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,779.2674,785.31134,802.23444,799.41394,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,776.4469,787.72894,809.89014,793.36993,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,781.28204,795.38464,811.9048,799011,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,778.0586,791.75824,811.0989,803.44324,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,767.5824,788.1319,807.0696,790.9524,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,770.40295,792.1612,791.75824,793.36993,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,768.3883,792.1612,777.25275,796.1905,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,765.9707,793.7729,762.3443,788.93774,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,772.4176,795.78754,759.12085,793.36993,
0.9642201,0.1759804,0.60806483,0.46675628,0.48849818,0.26323935,1.1015694,0.59472257,777.25275,791.3553,768.7912,792.5641,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,774.0293,790.54944,771.6117,791.3553,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,774.43225,788.93774,782.8938,794.17584,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,770.0,791.3553,804.65204,791.3553,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,765.16486,792.1612,808.2784,790.9524,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,767.1795,783.2967,801.8315,790.54944,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,771.6117,785.31134,799011,793.7729,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,776.04395,795.38464,792.96704,804.2491,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,767.98535,794.17584,778.86444,797.3993,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,759.12085,790.14655,777.25275,782.8938,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,760.32965,787326,787326,784.90845,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,763.95605,787326,794.17584,791.75824,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,767.5824,790.9524,795.78754,796.1905,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,776.4469,793.36993,793.7729,796.1905,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,777.6557,792.1612,794.57874,794.57874,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,775.64105,794.57874,785.7143,797.8022,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,775.64105,794.17584,772.01465,805.4579,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,763.95605,786.1172,768.7912,796.1905,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,763.95605,787326,779.2674,788.5348,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,774.43225,787.72894,786.9231,798.20514,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,766.77655,779.2674,780.87915,786.1172,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,760.7326,774.43225,780.4762,778.86444,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,769.59705,778.0586,787.72894,788.1319,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,777.6557,783.2967,784.10254,792.96704,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,778.0586,786.1172,778.46155,786.52014,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,777.6557,786.9231,786.9231,778.46155,
0.9642201,0.07521178,0.60806483,0.46929902,0.4663289,0.25266224,1.117191,0.57740366,784.90845,788.5348,796.5934,792.1612,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,788.93774,788.5348,791.75824,799.41394,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,782.0879,788.5348,796.5934,792.5641,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,782.8938,794.17584,808.68134,798.60803,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,779.2674,792.5641,800.6227,794.57874,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,778.0586,791.3553,791.3553,787.72894,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,792.5641,798.20514,797.3993,801.02563,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,796.1905,799.41394,796.99634,800.6227,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,787.72894,794.57874,790.54944,791.3553,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,788.5348,791.75824,784.90845,790.9524,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,786.52014,785.31134,774.0293,787326,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,781.28204,784.5055,768.7912,788.5348,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,778.46155,790.14655,778.0586,792.5641,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,779.2674,790.14655,791.3553,787326,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,776.8498,788.93774,798.60803,782.0879,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,776.8498,788.5348,790.9524,786.1172,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,782.0879,789.34064,784.10254,790.14655,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,783.2967,792.5641,793.36993,786.1172,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,783.69965,793.36993,798.20514,791.75824,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,785.7143,800.2198,797.3993,808.2784,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,787.72894,797.8022,789.34064,799.81683,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,783.2967,788.5348,782.8938,791.3553,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,773.6264,791.75824,790.14655,796.5934,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,779.2674,793.7729,788.5348,795.78754,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,784.10254,790.14655,783.69965,790.14655,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,784.90845,794.9817,784.90845,795.78754,
0.9642201,0.037906628,0.61132705,0.47185388,0.45295733,0.24271975,1.1328014,0.5614953,790.14655,795.38464,779.67035,803.44324,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,783.69965,789.7436,777.25275,795.78754,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,783.2967,788.93774,794.17584,791.75824,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,792.1612,792.1612,796.1905,790.54944,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,789.7436,790.54944,777.6557,785.7143,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,782.49084,789.34064,774.83514,784.10254,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,779.2674,789.7436,791.75824,785.31134,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,780.87915,792.96704,801.02563,783.69965,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,782.8938,796.1905,787.72894,785.7143,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,776.4469,785.7143,776.8498,787.72894,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,776.04395,783.2967,780.4762,785.7143,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,787326,789.7436,782.0879,791.3553,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,786.1172,788.93774,780.87915,790.54944,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,784.10254,788.5348,787326,783.2967,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,783.69965,788.1319,795.38464,786.52014,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,787.72894,790.9524,798.60803,796.5934,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,797.8022,800.2198,797.3993,806.26373,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,798.60803,796.5934,790.54944,809.4872,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,790.9524,786.1172,775.64105,804.65204,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,795.78754,786.9231,784.5055,800.6227,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,803.0403,798.60803,809.89014,803.8461,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,790.54944,790.14655,794.9817,798.60803,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,779.2674,779.67035,778.46155,786.9231,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,780.4762,787.72894,785.31134,780.4762,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,776.8498,784.90845,785.7143,781685,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,781.28204,787.72894,790.9524,790.9524,
0.9642201,0.035061717,0.63070726,0.47866595,0.44856662,0.23487253,1.1495827,0.5479487,786.52014,793.7729,795.38464,793.7729,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,782.8938,792.1612,801.4286,790.54944,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,785.7143,792.5641,799011,792.1612,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,783.2967,792.5641,774.0293,794.9817,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,780.4762,788.93774,763.1502,792.1612,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,782.0879,783.2967,782.8938,796.5934,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,778.46155,782.0879,803.0403,792.5641,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,779.2674,789.34064,792.5641,787326,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,780.87915,795.38464,781685,791.75824,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,781685,790.9524,784.5055,792.1612,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,788.93774,782.8938,792.96704,796.5934,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,790.14655,784.5055,798.20514,804.2491,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,782.8938,784.90845,794.57874,793.36993,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,782.0879,784.10254,791.75824,791.75824,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,787.72894,790.9524,791.75824,803.44324,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,793.36993,792.96704,788.1319,812.3077,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,799011,798.60803,790.54944,813.91943,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,798.20514,801.8315,796.99634,803.0403,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,792.5641,793.7729,794.57874,802.23444,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,788.5348,788.1319,788.5348,800.2198,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,783.69965,783.2967,777.6557,786.52014,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,782.49084,786.9231,774.0293,789.7436,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,780.87915,788.93774,781.28204,794.17584,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,778.0586,783.69965,786.52014,790.54944,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,778.86444,789.34064,788.93774,788.93774,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,782.49084,791.75824,790.54944,790.54944,
0.9642201,0.032223277,0.6399061,0.49547493,0.4505837,0.22808558,1.1688256,0.53589034,779.2674,792.1612,786.9231,799.81683,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,776.8498,792.96704,789.34064,799.41394,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,779.2674,790.54944,798.60803,792.5641,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,783.2967,793.36993,807.0696,796.1905,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,786.1172,795.78754,803.0403,803.44324,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,781685,794.17584,786.52014,801.4286,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,773.22345,788.5348,767.1795,793.36993,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,771.6117,787.72894,759.92676,793.7729,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,777.6557,788.93774,781685,799011,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,783.2967,788.1319,788.5348,799.41394,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,780.87915,789.7436,777.6557,790.14655,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,774.0293,782.49084,790.14655,781685,
0.9642201,0.009851893,0.6644543,0.5069675,0.45478275,0.21861961,1.1880767,0.52560073,773.22345,784.10254,802.23444,790.14655,
