EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
34.435,19.603,12.209,27.354,15.886,9.524,20.119,7.424,0.010,1.017,-0.046,-1.709,-0.580,0.122,73.333,55165.000,1.000
29.811,17.000,8.388,24.543,13.285,6.375,15.364,5.171,0.011,1.017,-0.045,-1.709,-0.641,0.092,73.333,55166.000,1.000
23.776,13.600,4.375,21.313,10.707,2.886,9.565,2.722,0.011,1.019,-0.044,-1.709,-0.793,0.214,73.333,55167.000,1.000
18.399,9.542,2.499,19.111,9.610,0.816,4.669,1.277,0.011,1.019,-0.045,-1.801,-0.977,0.244,73.333,55168.000,1.000
15.892,6.451,3.769,18.834,10.536,1.723,2.731,1.841,0.011,1.020,-0.045,-1.770,-1.129,0.397,73.333,55169.000,1.000
16.807,5.891,7.237,20.334,12.796,5.276,4.061,4.151,0.011,1.020,-0.046,-1.801,-1.099,0.336,73.333,55170.000,1.000
19.376,7.629,10.530,22.454,14.809,8.877,6.667,6.454,0.012,1.020,-0.045,-1.923,-1.282,0.366,73.333,55171.000,1.000
20.899,9.764,11.168,23.506,14.846,9.441,8.072,6.611,0.012,1.020,-0.046,-1.923,-1.343,0.458,73.333,55172.000,1.000
19.696,10.296,7.668,21.890,11.698,5.602,7.433,3.301,0.012,1.020,-0.045,-1.953,-1.373,0.549,73.333,55173.000,1.000
16.056,8.669,0.414,17.074,5.501,-1.395,5.929,-3.107,0.012,1.018,-0.046,-1.984,-1.434,0.458,73.333,55174.000,1.000
11.814,6.026,-7.918,10.497,-1.613,-8.530,5.482,-10.210,0.013,1.015,-0.047,-1.984,-1.495,0.519,73.333,55175.000,1.000
9.022,4.136,-13.567,5.104,-6.354,-12.933,7.162,-14.742,0.012,1.013,-0.049,-1.953,-1.556,0.580,73.333,55176.000,1.000
8.542,4.003,-14.470,3.147,-6.761,-13.688,10.434,-14.950,0.013,1.013,-0.046,-1.862,-1.526,0.610,73.333,55177.000,1.000
9.722,5.451,-11.810,4.448,-3.797,-11.956,13.930,-11.750,0.013,1.014,-0.047,-1.801,-1.587,0.610,73.333,55178.000,1.000
11.488,7.868,-8.344,7.229,0.000,-9.395,16.885,-7.357,0.012,1.014,-0.044,-1.801,-1.587,0.702,73.333,55179.000,1.000
13.301,10.700,-5.598,10.211,3.102,-6.826,19.265,-3.230,0.013,1.013,-0.046,-1.770,-1.617,0.671,73.333,55180.000,1.000
14.932,13.121,-3.085,13.360,5.837,-4.367,20.795,0.468,0.012,1.013,-0.049,-1.709,-1.678,0.610,73.333,55181.000,1.000
15.896,14.046,0.124,16.866,9.033,-2.197,20.791,3.910,0.012,1.013,-0.048,-1.801,-1.648,0.671,73.333,55182.000,1.000
15.631,13.014,3.818,20.041,12.507,-0.731,19.094,6.781,0.011,1.012,-0.045,-1.648,-1.648,0.671,73.333,55183.000,1.000
14.120,10.840,6.818,21.589,15.144,-0.243,16.484,8.488,0.010,1.015,-0.045,-1.617,-1.709,0.519,73.333,55184.000,1.000
11.701,8.612,8.023,20.590,15.897,-0.899,13.575,8.552,0.012,1.017,-0.047,-1.556,-1.831,0.488,73.333,55185.000,1.000
8.294,6.164,6.935,16.949,14.351,-2.950,9.807,6.715,0.013,1.017,-0.048,-1.648,-1.892,0.488,73.333,55186.000,1.000
3.807,2.850,3.988,11.576,11.004,-6.024,4.715,3.388,0.014,1.018,-0.046,-1.740,-1.831,0.397,73.333,55187.000,1.000
-0.636,-0.281,0.649,6.318,7.301,-8.473,-0.026,-0.089,0.015,1.020,-0.051,-1.740,-1.892,0.366,73.333,55188.000,1.000
-3.083,-0.792,-1.628,2.877,4.725,-8.506,-1.357,-2.388,0.016,1.015,-0.048,-1.709,-1.892,0.519,73.333,55189.000,1.000
-2.727,2.365,-2.637,1.566,3.672,-6.092,1.947,-3.361,0.017,1.013,-0.049,-1.709,-1.984,0.671,73.333,55190.000,1.000
-0.925,7.307,-3.231,1.323,3.397,-3.160,7.639,-3.973,0.019,1.012,-0.048,-1.617,-1.892,0.732,73.333,55191.000,1.000
0.109,10.686,-3.997,0.852,2.988,-1.654,12.047,-5.003,0.021,1.013,-0.051,-1.648,-1.892,0.824,73.333,55192.000,1.000
-0.571,10.524,-4.520,-0.325,2.193,-1.689,13.331,-6.077,0.022,1.015,-0.052,-1.526,-1.831,0.977,73.333,55193.000,1.000
-2.450,7.117,-4.320,-2.146,1.010,-2.268,11.968,-6.518,0.021,1.015,-0.052,-1.465,-1.709,1.251,73.333,55194.000,1.000
-5.082,1.495,-4.022,-4.818,-1.003,-3.281,8.529,-6.751,0.021,1.016,-0.053,-1.373,-1.526,1.343,73.333,55195.000,1.000
-8.579,-5.517,-4.733,-8.381,-4.079,-5.525,2.629,-7.766,0.019,1.016,-0.054,-1.282,-1.343,1.404,73.333,55196.000,1.000
-12.527,-12.415,-6.414,-11.718,-7.210,-8.898,-5.344,-9.421,0.017,1.017,-0.052,-1.221,-1.404,1.465,73.333,55197.000,1.000
-15.360,-16.554,-7.591,-12.938,-8.597,-11.709,-12.556,-10.155,0.015,1.016,-0.052,-1.343,-1.434,1.587,73.333,55198.000,1.000
-15.402,-15.860,-6.931,-11.023,-7.309,-12.081,-15.144,-8.524,0.015,1.015,-0.051,-1.404,-1.373,1.526,73.333,55199.000,1.000
-12.620,-11.258,-4.795,-6.984,-4.326,-9.815,-11.847,-4.870,0.016,1.014,-0.054,-1.312,-1.343,1.587,73.333,55200.000,1.000
-8.981,-6.538,-2.864,-3.210,-1.811,-6.656,-5.666,-1.312,0.016,1.012,-0.054,-1.221,-1.343,1.556,73.333,55201.000,1.000
-6.606,-5.011,-2.397,-1.595,-1.308,-4.564,-1.104,0.074,0.012,1.012,-0.054,-1.099,-1.465,1.617,73.333,55202.000,1.000
-5.797,-6.511,-3.252,-2.355,-2.709,-3.956,-0.015,-1.055,0.010,1.015,-0.054,-0.946,-1.526,1.526,73.333,55203.000,1.000
-5.294,-8.043,-4.461,-4.457,-4.823,-3.936,-0.818,-3.533,0.011,1.017,-0.055,-0.916,-1.648,1.343,73.333,55204.000,1.000
-4.136,-7.033,-5.341,-6.677,-6.508,-3.819,-1.259,-6.035,0.012,1.019,-0.054,-0.977,-1.678,1.160,73.333,55205.000,1.000
-2.789,-3.817,-5.886,-8.282,-7.284,-3.762,-0.826,-7.770,0.013,1.021,-0.052,-1.160,-1.678,0.977,73.333,55206.000,1.000
-2.577,-1.283,-6.304,-9.262,-7.324,-4.069,-0.476,-8.382,0.014,1.022,-0.050,-1.251,-1.831,0.824,73.333,55207.000,1.000
-4.304,-2.103,-6.579,-10.099,-7.099,-4.420,-0.804,-7.783,0.016,1.025,-0.051,-1.343,-1.862,0.702,73.333,55208.000,1.000
-7.560,-6.368,-6.604,-11.179,-6.960,-4.139,-1.283,-6.143,0.017,1.024,-0.053,-1.617,-1.923,0.641,73.333,55209.000,1.000
-11.239,-11.945,-6.381,-12.321,-6.856,-3.112,-1.484,-3.841,0.019,1.024,-0.053,-1.801,-1.831,0.671,73.333,55210.000,1.000
-14.387,-16.443,-5.809,-12.799,-6.315,-2.006,-2.243,-1.239,0.022,1.022,-0.053,-1.923,-1.801,0.671,73.333,55211.000,1.000
-16.553,-18.569,-4.565,-11.980,-4.911,-1.458,-4.788,1.368,0.023,1.023,-0.054,-2.045,-1.617,0.702,73.333,55212.000,1.000
-17.806,-18.342,-2.514,-10.216,-3.026,-1.472,-8.949,3.384,0.026,1.022,-0.051,-2.136,-1.617,0.641,73.333,55213.000,1.000
-18.603,-16.676,-0.198,-8.862,-1.890,-1.665,-12.921,3.902,0.027,1.024,-0.047,-2.197,-1.434,0.732,73.333,55214.000,1.000
-19.332,-14.727,1.297,-9.032,-2.518,-1.679,-14.892,2.511,0.027,1.025,-0.052,-2.441,-1.190,0.824,73.333,55215.000,1.000
-19.930,-13.397,1.206,-10.441,-4.732,-1.359,-14.602,-0.130,0.029,1.024,-0.050,-2.747,-1.068,0.854,73.333,55216.000,1.000
-19.950,-13.032,-0.333,-11.701,-7.401,-0.772,-13.091,-2.750,0.029,1.021,-0.048,-2.869,-0.885,1.038,73.333,55217.000,1.000
-18.922,-13.179,-2.765,-11.722,-9.566,-0.051,-11.181,-4.440,0.027,1.018,-0.049,-2.960,-0.793,0.916,73.333,55218.000,1.000
-16.748,-12.744,-5.733,-10.664,-11.136,0.702,-8.800,-5.210,0.026,1.016,-0.048,-2.991,-0.641,1.099,73.333,55219.000,1.000
-13.965,-10.927,-8.772,-9.461,-12.428,1.318,-5.871,-5.671,0.026,1.011,-0.048,-3.082,-0.488,1.129,73.333,55220.000,1.000
-11.552,-8.146,-10.865,-8.687,-13.360,1.633,-3.250,-6.139,0.024,1.011,-0.050,-3.052,-0.305,1.221,73.333,55221.000,1.000
-10.244,-5.646,-10.854,-8.140,-13.414,1.817,-2.103,-6.167,0.023,1.010,-0.048,-2.991,-0.183,1.221,73.333,55222.000,1.000
-9.912,-4.127,-8.442,-7.351,-12.320,2.338,-2.338,-5.124,0.022,1.007,-0.048,-3.021,-0.031,1.221,73.333,55223.000,1.000
-9.989,-3.479,-4.830,-6.430,-10.690,3.175,-2.589,-3.183,0.021,1.005,-0.046,-2.930,-0.061,1.282,73.333,55224.000,1.000
-10.502,-3.816,-2.074,-6.190,-9.745,3.362,-2.160,-1.411,0.020,1.003,-0.047,-2.930,0.000,1.221,73.333,55225.000,1.000
-12.012,-5.593,-1.273,-7.092,-10.118,1.887,-2.002,-0.782,0.020,1.001,-0.046,-2.808,0.092,1.129,73.333,55226.000,1.000
-14.506,-8.598,-1.812,-8.598,-11.377,-1.154,-3.388,-1.570,0.021,1.001,-0.047,-2.686,0.122,1.129,73.333,55227.000,1.000
-16.986,-11.778,-2.468,-9.975,-12.886,-4.556,-6.340,-3.596,0.018,1.002,-0.047,-2.441,0.183,1.068,73.333,55228.000,1.000
-18.173,-13.944,-2.636,-11.073,-14.454,-6.887,-9.577,-6.474,0.017,1.003,-0.045,-2.258,0.336,0.977,73.333,55229.000,1.000
-17.657,-14.564,-2.695,-12.175,-16.107,-7.468,-11.887,-9.622,0.018,1.004,-0.044,-2.136,0.305,0.946,73.333,55230.000,1.000
-16.332,-14.254,-3.531,-13.485,-17.665,-6.632,-13.247,-12.233,0.015,1.005,-0.043,-2.136,0.275,0.946,73.333,55231.000,1.000
-15.308,-13.981,-5.420,-14.682,-18.488,-4.922,-14.002,-13.252,0.015,1.008,-0.047,-2.014,0.214,0.854,73.333,55232.000,1.000
-14.528,-13.521,-7.582,-15.020,-17.778,-2.364,-13.171,-11.747,0.015,1.010,-0.047,-2.014,0.183,0.763,73.333,55233.000,1.000
-12.936,-11.620,-8.852,-13.981,-15.219,1.313,-8.672,-7.563,0.015,1.014,-0.046,-2.045,0.214,0.793,73.333,55234.000,1.000
-10.035,-7.972,-8.393,-11.737,-11.171,5.987,0.013,-1.531,0.015,1.014,-0.044,-2.075,0.214,0.732,73.333,55235.000,1.000
-6.861,-4.018,-6.115,-9.052,-6.479,10.820,9.884,4.865,0.013,1.014,-0.046,-2.014,0.061,0.671,73.333,55236.000,1.000
-4.954,-1.313,-2.965,-6.776,-2.216,14.580,16.330,10.038,0.016,1.014,-0.045,-2.167,0.000,0.610,73.333,55237.000,1.000
-4.626,0.020,-0.515,-5.380,0.659,16.323,17.030,12.734,0.014,1.015,-0.047,-2.106,-0.244,0.702,73.333,55238.000,1.000
-4.958,0.617,0.059,-5.008,1.535,15.700,13.264,12.162,0.017,1.015,-0.045,-2.045,-0.183,0.610,73.333,55239.000,1.000
-5.242,0.351,-1.282,-5.621,0.370,12.729,7.800,8.215,0.015,1.016,-0.046,-2.075,-0.183,0.702,73.333,55240.000,1.000
-5.580,-1.534,-3.386,-6.691,-1.980,7.860,2.563,1.994,0.014,1.016,-0.048,-2.106,-0.305,0.671,73.333,55241.000,1.000
-6.172,-4.843,-4.653,-7.179,-4.026,2.414,-1.684,-4.264,0.013,1.015,-0.048,-2.136,-0.336,0.732,73.333,55242.000,1.000
-6.742,-7.870,-4.236,-6.382,-4.767,-1.794,-4.489,-8.462,0.013,1.014,-0.047,-2.136,-0.397,0.702,73.333,55243.000,1.000
-6.816,-8.779,-2.486,-4.712,-4.465,-3.688,-5.401,-9.999,0.014,1.015,-0.049,-2.106,-0.397,0.793,73.333,55244.000,1.000
-6.338,-7.308,-0.375,-3.315,-4.199,-3.686,-4.606,-9.833,0.014,1.015,-0.047,-2.075,-0.458,0.732,73.333,55245.000,1.000
-6.038,-5.193,0.990,-3.255,-5.061,-3.396,-3.591,-9.576,0.012,1.015,-0.048,-1.953,-0.488,0.793,73.333,55246.000,1.000
-7.040,-4.875,0.444,-5.168,-7.793,-4.471,-4.362,-10.572,0.015,1.016,-0.049,-1.923,-0.549,0.793,73.333,55247.000,1.000
-9.417,-7.047,-2.468,-8.777,-12.231,-7.067,-7.160,-13.106,0.014,1.017,-0.050,-1.831,-0.549,0.732,73.333,55248.000,1.000
-11.440,-9.616,-6.686,-12.525,-16.877,-9.514,-9.510,-16.105,0.013,1.016,-0.049,-1.892,-0.641,0.702,73.333,55249.000,1.000
-11.116,-9.850,-10.299,-14.471,-19.648,-10.022,-8.560,-17.812,0.013,1.014,-0.049,-1.862,-0.641,0.763,73.333,55250.000,1.000
-8.213,-7.204,-11.868,-13.711,-19.241,-8.322,-3.959,-16.902,0.014,1.015,-0.049,-1.984,-0.732,0.671,73.333,55251.000,1.000
-4.407,-3.515,-11.086,-10.938,-15.898,-5.371,2.047,-13.219,0.014,1.018,-0.052,-1.923,-0.793,0.641,73.333,55252.000,1.000
-1.853,-0.912,-8.677,-7.912,-11.161,-2.017,6.696,-7.763,0.015,1.020,-0.048,-1.831,-0.977,0.641,73.333,55253.000,1.000
-1.845,-0.165,-5.874,-6.443,-6.951,1.421,8.211,-2.088,0.016,1.019,-0.049,-1.801,-1.007,0.610,73.333,55254.000,1.000
-4.619,-1.043,-3.793,-7.553,-4.689,4.344,5.628,2.268,0.017,1.017,-0.049,-1.892,-1.038,0.641,73.333,55255.000,1.000
-9.722,-3.352,-2.846,-11.007,-4.721,5.535,-1.410,4.361,0.017,1.016,-0.053,-1.862,-0.946,0.671,73.333,55256.000,1.000
-15.910,-6.733,-2.476,-15.266,-6.074,4.427,-11.546,4.466,0.019,1.014,-0.048,-1.892,-1.007,0.702,73.333,55257.000,1.000
-21.060,-9.933,-1.927,-18.324,-7.133,2.297,-21.004,3.825,0.017,1.013,-0.046,-1.740,-1.007,0.732,73.333,55258.000,1.000
-23.107,-11.237,-1.319,-19.008,-6.940,1.260,-25.543,3.456,0.015,1.012,-0.046,-1.617,-0.977,0.732,73.333,55259.000,1.000
-21.372,-9.895,-1.347,-17.467,-5.672,2.181,-23.751,3.440,0.015,1.013,-0.045,-1.404,-0.916,0.824,73.333,55260.000,1.000
-16.917,-6.934,-2.004,-14.568,-3.973,4.185,-18.105,3.265,0.015,1.013,-0.049,-1.465,-1.038,0.824,73.333,55261.000,1.000
-11.609,-4.203,-2.345,-11.245,-2.333,6.004,-12.496,2.510,0.017,1.012,-0.049,-1.282,-1.038,0.946,73.333,55262.000,1.000
-7.026,-2.547,-1.844,-8.567,-1.352,6.846,-9.115,0.907,0.019,1.015,-0.050,-1.251,-1.099,0.946,73.333,55263.000,1.000
-4.186,-1.503,-1.720,-7.922,-2.174,5.935,-7.828,-2.192,0.017,1.014,-0.051,-1.160,-1.099,0.977,73.333,55264.000,1.000
-3.569,-0.710,-4.029,-10.189,-5.704,2.452,-7.556,-7.478,0.014,1.011,-0.051,-1.160,-1.190,1.099,73.333,55265.000,1.000
-4.839,-0.668,-9.118,-14.493,-11.207,-3.459,-7.590,-14.461,0.011,1.013,-0.052,-1.099,-1.160,1.099,73.333,55266.000,1.000
-6.752,-1.799,-14.682,-18.413,-16.337,-10.097,-7.659,-21.197,0.010,1.011,-0.053,-0.854,-1.129,1.099,73.333,55267.000,1.000
-7.736,-3.402,-17.765,-19.770,-18.849,-14.924,-7.212,-25.521,0.010,1.010,-0.049,-0.824,-1.282,1.038,73.333,55268.000,1.000
-7.128,-4.411,-17.506,-18.377,-18.422,-16.429,-5.857,-26.817,0.010,1.010,-0.049,-0.824,-1.343,0.885,73.333,55269.000,1.000
-6.230,-5.288,-15.937,-16.292,-17.045,-15.835,-4.941,-26.809,0.009,1.011,-0.052,-0.763,-1.404,0.824,73.333,55270.000,1.000
-7.381,-7.947,-15.954,-15.943,-17.179,-16.240,-7.148,-27.929,0.012,1.013,-0.055,-0.671,-1.526,0.854,73.333,55271.000,1.000
-11.213,-12.914,-18.273,-17.587,-19.131,-19.085,-13.257,-30.323,0.014,1.015,-0.052,-0.580,-1.648,0.763,73.333,55272.000,1.000
-15.478,-17.727,-20.644,-19.084,-20.657,-22.072,-20.165,-30.993,0.015,1.017,-0.055,-0.549,-1.709,0.732,73.333,55273.000,1.000
-17.195,-19.277,-20.194,-18.259,-19.335,-21.445,-23.172,-26.396,0.017,1.017,-0.053,-0.458,-1.648,0.793,73.333,55274.000,1.000
-15.591,-17.120,-16.196,-14.982,-14.879,-15.827,-20.251,-15.845,0.017,1.018,-0.057,-0.580,-1.678,0.763,73.333,55275.000,1.000
-12.675,-13.804,-10.455,-11.026,-9.189,-7.301,-13.863,-2.215,0.018,1.018,-0.054,-0.580,-1.678,0.793,73.333,55276.000,1.000
-10.969,-11.999,-5.374,-8.254,-4.519,0.840,-8.321,10.480,0.018,1.017,-0.056,-0.519,-1.678,0.793,73.333,55277.000,1.000
-10.908,-11.511,-2.028,-7.008,-1.751,6.755,-5.456,19.835,0.019,1.020,-0.054,-0.580,-1.648,0.854,73.333,55278.000,1.000
-10.770,-9.563,0.192,-6.189,-0.249,10.599,-3.564,25.601,0.020,1.020,-0.049,-0.641,-1.587,0.946,73.333,55279.000,1.000
-9.069,-4.289,2.440,-4.806,0.908,13.150,-0.678,28.406,0.019,1.018,-0.052,-0.824,-1.617,1.007,73.333,55280.000,1.000
-6.346,2.775,5.013,-3.006,1.950,14.477,2.503,28.647,0.020,1.017,-0.052,-0.824,-1.556,1.160,73.333,55281.000,1.000
-4.150,8.438,7.296,-1.414,2.718,14.291,3.979,26.649,0.018,1.019,-0.053,-0.732,-1.556,1.190,73.333,55282.000,1.000
-3.089,11.026,8.790,-0.238,3.218,13.021,3.526,23.132,0.019,1.018,-0.055,-0.793,-1.373,1.221,73.333,55283.000,1.000
-2.630,10.780,9.653,0.602,3.564,11.790,2.837,19.055,0.019,1.020,-0.058,-0.885,-1.373,1.221,73.333,55284.000,1.000
-2.320,8.373,10.454,1.147,3.887,11.306,3.039,15.224,0.019,1.020,-0.059,-0.946,-1.251,1.190,73.333,55285.000,1.000
-2.749,4.034,11.316,1.265,4.185,10.865,3.045,11.884,0.021,1.021,-0.058,-0.885,-1.129,1.251,73.333,55286.000,1.000
-5.094,-2.033,11.268,0.568,4.010,8.795,0.741,8.570,0.020,1.023,-0.057,-1.038,-1.160,1.251,73.333,55287.000,1.000
-9.344,-8.427,9.194,-1.061,2.904,4.399,-4.157,4.774,0.021,1.020,-0.059,-1.038,-1.129,1.251,73.333,55288.000,1.000
-13.583,-12.647,5.446,-3.007,1.142,-0.930,-9.177,0.603,0.021,1.017,-0.058,-1.099,-1.099,1.373,73.333,55289.000,1.000
-15.696,-13.191,1.944,-4.402,-0.413,-4.976,-11.596,-3.488,0.018,1.015,-0.057,-1.282,-1.099,1.343,73.333,55290.000,1.000
-15.179,-10.793,0.834,-4.667,-0.899,-6.586,-11.070,-7.056,0.019,1.014,-0.056,-1.190,-0.946,1.160,73.333,55291.000,1.000
-12.918,-7.192,2.885,-3.608,0.098,-6.096,-9.149,-9.545,0.019,1.011,-0.055,-1.099,-1.007,1.251,73.333,55292.000,1.000
-9.905,-3.333,6.655,-1.570,2.217,-4.321,-6.853,-10.219,0.019,1.012,-0.056,-1.099,-0.977,1.251,73.333,55293.000,1.000
-6.772,0.855,9.351,0.430,4.398,-1.684,-3.853,-8.431,0.021,1.012,-0.059,-1.007,-0.946,1.129,73.333,55294.000,1.000
-4.438,5.136,8.980,1.045,5.551,1.586,-0.242,-3.979,0.021,1.012,-0.058,-0.885,-0.854,1.190,73.333,55295.000,1.000
-4.322,8.125,5.793,-0.564,5.328,5.058,2.216,2.763,0.021,1.012,-0.057,-1.007,-0.763,1.129,73.333,55296.000,1.000
-7.301,8.184,1.846,-4.103,4.277,8.302,1.651,10.919,0.021,1.012,-0.056,-0.916,-0.702,1.129,73.333,55297.000,1.000
-12.595,5.046,-0.634,-8.337,3.285,11.255,-1.654,19.243,0.019,1.013,-0.062,-0.946,-0.610,1.099,73.333,55298.000,1.000
-18.033,0.324,-0.600,-11.844,2.999,14.188,-5.348,26.461,0.020,1.012,-0.058,-1.007,-0.519,1.099,73.333,55299.000,1.000
-21.618,-3.853,1.811,-13.634,3.760,17.311,-7.218,31.805,0.020,1.012,-0.059,-0.885,-0.519,0.977,73.333,55300.000,1.000
-22.792,-6.658,6.119,-13.318,5.801,20.472,-7.007,35.288,0.020,1.013,-0.061,-0.763,-0.397,0.977,73.333,55301.000,1.000
-22.244,-8.589,11.697,-11.124,9.035,23.215,-6.138,37.300,0.019,1.015,-0.059,-0.793,-0.336,0.977,73.333,55302.000,1.000
-20.793,-9.948,17.344,-7.895,12.651,25.064,-5.844,37.971,0.019,1.015,-0.060,-0.824,-0.244,0.977,73.333,55303.000,1.000
-18.666,-10.078,21.587,-4.709,15.436,25.782,-5.841,37.084,0.018,1.013,-0.058,-0.763,-0.275,0.946,73.333,55304.000,1.000
-15.819,-8.185,23.657,-2.219,16.643,25.294,-5.144,34.477,0.018,1.013,-0.060,-0.885,-0.275,1.038,73.333,55305.000,1.000
-12.426,-4.344,24.081,-0.260,16.515,23.647,-3.600,30.485,0.017,1.013,-0.056,-0.854,-0.244,0.885,73.333,55306.000,1.000
-8.611,0.513,24.232,1.828,15.997,21.464,-1.712,26.114,0.018,1.014,-0.056,-0.854,-0.214,0.885,73.333,55307.000,1.000
-4.148,5.265,24.908,4.249,15.695,19.849,0.573,22.446,0.018,1.017,-0.060,-0.885,-0.214,0.946,73.333,55308.000,1.000
1.025,9.030,25.302,6.209,15.081,19.193,3.757,19.530,0.018,1.017,-0.061,-0.977,-0.061,0.763,73.333,55309.000,1.000
6.241,11.174,23.885,6.702,13.090,18.466,7.536,16.226,0.019,1.018,-0.063,-0.977,0.061,0.763,73.333,55310.000,1.000
10.364,11.243,20.150,5.673,9.457,16.081,10.400,11.403,0.021,1.016,-0.063,-1.007,0.000,0.824,73.333,55311.000,1.000
12.637,9.257,15.168,4.099,5.143,11.442,10.784,5.102,0.019,1.015,-0.062,-1.099,0.122,0.946,73.333,55312.000,1.000
13.342,6.306,10.727,3.092,1.575,5.609,8.666,-1.464,0.021,1.016,-0.063,-1.221,0.153,1.007,73.333,55313.000,1.000
13.618,4.470,8.193,3.263,-0.197,0.419,5.853,-6.899,0.020,1.017,-0.063,-1.221,0.153,1.038,73.333,55314.000,1.000
14.385,5.295,7.833,4.624,0.151,-3.118,4.184,-10.583,0.019,1.015,-0.065,-1.160,0.122,1.160,73.333,55315.000,1.000
15.366,8.030,8.854,6.548,2.096,-5.502,3.428,-12.797,0.017,1.015,-0.064,-1.221,0.153,1.221,73.333,55316.000,1.000
15.515,9.978,10.094,7.956,4.474,-7.756,1.735,-14.069,0.020,1.019,-0.064,-1.251,0.183,1.190,73.333,55317.000,1.000
14.533,9.167,10.887,8.127,6.219,-9.885,-1.708,-14.324,0.023,1.019,-0.064,-1.312,0.214,1.221,73.333,55318.000,1.000
13.322,6.210,11.332,7.243,6.982,-10.772,-5.406,-12.743,0.021,1.016,-0.066,-1.312,0.214,1.221,73.333,55319.000,1.000
12.695,3.077,11.857,5.898,6.964,-9.673,-7.416,-8.588,0.020,1.017,-0.064,-1.404,0.153,1.282,73.333,55320.000,1.000
12.366,0.935,12.589,4.411,6.500,-7.118,-7.476,-2.018,0.020,1.018,-0.065,-1.434,0.244,1.160,73.333,55321.000,1.000
11.600,-0.165,12.994,2.788,5.854,-4.147,-6.509,5.973,0.020,1.017,-0.063,-1.587,0.305,1.312,73.333,55322.000,1.000
10.481,-0.166,12.190,1.081,5.191,-1.201,-4.559,14.242,0.020,1.017,-0.064,-1.648,0.305,1.373,73.333,55323.000,1.000
10.174,1.571,9.999,-0.289,4.782,2.191,-0.407,21.973,0.020,1.016,-0.062,-1.740,0.305,1.343,73.333,55324.000,1.000
11.520,5.204,7.371,-0.818,4.932,6.438,6.186,28.277,0.021,1.015,-0.063,-1.770,0.244,1.282,73.333,55325.000,1.000
13.509,9.179,5.405,-0.632,5.482,10.594,12.730,31.817,0.018,1.014,-0.062,-1.862,0.305,1.343,73.333,55326.000,1.000
14.012,11.156,4.435,-0.477,5.854,12.874,15.738,31.733,0.020,1.016,-0.062,-1.892,0.244,1.343,73.333,55327.000,1.000
11.917,10.097,4.035,-1.042,5.527,12.544,13.935,28.563,0.020,1.018,-0.064,-2.045,0.305,1.282,73.333,55328.000,1.000
7.915,6.845,3.297,-2.538,4.176,10.353,9.047,23.611,0.021,1.017,-0.064,-2.106,0.275,1.221,73.333,55329.000,1.000
3.646,3.111,1.539,-4.477,1.899,7.251,3.762,17.858,0.022,1.020,-0.062,-2.319,0.336,1.160,73.333,55330.000,1.000
0.725,0.167,-0.726,-5.667,-0.407,3.595,-0.342,11.828,0.021,1.018,-0.060,-2.350,0.366,1.251,73.333,55331.000,1.000
0.292,-1.719,-2.025,-4.863,-1.450,-0.397,-2.941,5.986,0.020,1.018,-0.059,-2.502,0.305,1.160,73.333,55332.000,1.000
2.699,-2.708,-1.468,-1.789,-0.686,-4.195,-3.973,0.724,0.020,1.017,-0.059,-2.594,0.397,1.099,73.333,55333.000,1.000
7.302,-2.725,0.458,2.529,1.194,-7.141,-3.281,-3.874,0.020,1.015,-0.064,-2.777,0.427,1.038,73.333,55334.000,1.000
12.685,-1.671,2.803,6.633,3.134,-8.811,-1.136,-7.824,0.022,1.014,-0.063,-2.869,0.427,0.946,73.333,55335.000,1.000
17.395,0.217,5.144,9.824,4.789,-9.234,1.438,-11.008,0.022,1.016,-0.061,-2.991,0.488,0.916,73.333,55336.000,1.000
20.876,2.831,7.377,12.488,6.538,-8.677,3.538,-13.259,0.022,1.019,-0.061,-2.960,0.458,1.007,73.333,55337.000,1.000
23.762,6.667,9.023,15.313,8.649,-7.234,5.533,-14.529,0.022,1.020,-0.059,-3.021,0.549,0.946,73.333,55338.000,1.000
26.732,12.006,9.060,18.191,10.508,-5.273,8.459,-15.276,0.021,1.021,-0.060,-3.052,0.580,0.885,73.333,55339.000,1.000
29.123,17.635,6.660,20.033,10.858,-4.231,12.097,-16.684,0.022,1.021,-0.059,-3.082,0.549,1.038,73.333,55340.000,1.000
29.362,21.195,2.284,19.906,9.052,-5.910,14.538,-19.764,0.022,1.020,-0.059,-3.235,0.641,0.824,73.333,55341.000,1.000
26.946,21.268,-2.105,18.209,5.981,-10.462,14.202,-23.993,0.022,1.017,-0.061,-3.326,0.671,0.824,73.333,55342.000,1.000
23.610,19.045,-3.974,16.600,3.728,-15.326,12.086,-27.051,0.022,1.018,-0.062,-3.448,0.671,0.824,73.333,55343.000,1.000
22.059,17.542,-1.720,16.766,4.186,-16.828,11.198,-26.214,0.021,1.017,-0.062,-3.296,0.671,0.824,73.333,55344.000,1.000
23.093,18.520,3.895,18.924,7.518,-13.522,13.052,-20.545,0.022,1.015,-0.062,-3.357,0.641,0.885,73.333,55345.000,1.000
