TimeStamp;Delta_TP9;Delta_AF7;Delta_AF8;Delta_TP10;Theta_TP9;Theta_AF7;Theta_AF8;Theta_TP10;Alpha_TP9;Alpha_AF7;Alpha_AF8;Alpha_TP10;Beta_TP9;Beta_AF7;Beta_AF8;Beta_TP10;Gamma_TP9;Gamma_AF7;Gamma_AF8;Gamma_TP10;RAW_TP9;RAW_AF7;RAW_AF8;RAW_TP10;AUX_RIGHT;Accelerometer_X;Accelerometer_Y;Accelerometer_Z;Gyro_X;Gyro_Y;Gyro_Z;HeadBandOn;HSI_TP9;HSI_AF7;HSI_AF8;HSI_TP10;Battery;Elements
21:55:21.362;-0.19284496;0.4181875;0.7160178;-0.26726842;0.14184406;0.5802511;0.1536343;0.43564567;0.37167463;0.32558855;0.27049732;0.42518058;0.7604199;1.0787561;1.0988356;0.7776932;0.4877152;0.6006589;0.82112616;0.32877478;214.35898;263.51648;628.97437;353.7729;447.65567;0.49420166015625;-0.06439208984375;0.87030029296875;3.147735595703125;-7.5665283203125;1.55517578125;1;4.0;4.0;4.0;4.0;50.00;
21:55:21.395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;/muse/elements/blink
21:55:22.012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;/muse/elements/blink
21:55:22.375;-0.19284496;0.4181875;0.7160178;-0.26726842;0.14184406;0.5802511;0.1536343;0.43564567;0.37167463;0.32558855;0.27049732;0.42518058;0.7604199;1.0787561;1.0988356;0.7776932;0.4877152;0.6006589;0.82112616;0.32877478;0.0;1344.1758;1625.4213;7.655678;817.9487;0.5096435546875;-0.02569580078125;0.87890625;1.375732421875;-0.82244873046875;-1.054229736328125;1;4.0;4.0;4.0;4.0;50.00;
21:55:22.426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;/muse/elements/blink
21:55:22.426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;/muse/elements/jaw_clench
21:55:22.947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;/muse/elements/blink
21:55:23.402;-0.19284496;0.4181875;0.7160178;-0.26726842;0.14184406;0.5802511;0.1536343;0.43564567;0.37167463;0.32558855;0.27049732;0.42518058;0.7604199;1.0787561;1.0988356;0.7776932;0.4877152;0.6006589;0.82112616;0.32877478;1195.4945;729304;933.9927;735.34796;827.2161;0.50714111328125;-0.01373291015625;0.8741455078125;1.74957275390625;-1.502838134765625;-0.844879150390625;1;4.0;4.0;4.0;4.0;50.00;
21:55:24.405;-0.19284496;0.4181875;0.7160178;-0.26726842;0.14184406;0.5802511;0.1536343;0.43564567;0.37167463;0.32558855;0.27049732;0.42518058;0.7604199;1.0787561;1.0988356;0.7776932;0.4877152;0.6006589;0.82112616;0.32877478;844.94507;632.1978;890.07324;766.77655;810293;0.4627685546875;-0.00115966796875;0.904296875;3.09539794921875;3.177642822265625;2.31781005859375;1;4.0;4.0;4.0;4.0;50.00;
21:55:25.426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;936.4103;703.5165;1128.2051;719.6337;721.6484;0.39312744140625;-0.027099609375;0.927490234375;0.6280517578125;-2.190704345703125;-2.130889892578125;0;4.0;4.0;4.0;4.0;50.00;
21:55:26.445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;706337;690.6227;759.12085;795.78754;771.6117;0.40203857421875;-0.022216796875;0.92828369140625;1.495361328125;-4.35150146484375;-1.637420654296875;1;2.0;1.0;2.0;2.0;50.00;
21:55:27.451;0.26374036;0.0;0.0;0.38408908;0.36198553;0.0;0.0;0.10758722;0.9970254;0.0;0.0;0.83724946;0.6154256;0.0;0.0;0.83471113;0.43066394;0.0;0.0;0.5884151;848.5714;713.5897;828.8278;766.77655;694.65204;0.40374755859375;-0.02545166015625;0.9244384765625;1.0467529296875;-3.446807861328125;-2.34771728515625;1;1.0;1.0;2.0;1.0;50.00;
21:55:28.453;0.4326384;0.0;0.0;0.42684773;0.44064474;0.0;0.0;0.16148849;1.0644083;0.0;0.0;0.87943035;0.7318358;0.0;0.0;0.95627636;0.5582033;0.0;0.0;0.59218115;716.0073;677.72894;408.57144;819.9634;1157.2161;0.39984130859375;-0.0260009765625;0.93072509765625;1.428070068359375;-3.357086181640625;-2.459869384765625;1;1.0;1.0;2.0;1.0;50.00;
21:55:29.455;0.52871704;0.0;0.0;0.5095342;0.3330441;0.0;0.0;0.20101368;0.9011282;0.0;0.0;0.79473406;0.8250231;0.0;0.0;0.8874541;0.4419654;0.0;0.0;0.5875607;743.8095;776.8498;879.19415;796.99634;900.54944;0.39794921875;-0.0223388671875;0.93157958984375;1.592559814453125;-3.581390380859375;-1.188812255859375;1;1.0;1.0;2.0;1.0;50.00;
