Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Elements
1.0339198,0.5442114,0.79239225,0.9906706,0.8303974,0.15224186,0.7129165,0.8279815,0.9988908,0.30011937,0.34375736,0.9987081,0.5171555,0.25401205,0.63410723,0.7434784,-0.09166539,-0.045420088,0.2718477,0.18622594,786.1172,775.64105,777.25275,788.5348,-0.2117919921875,-0.027099609375,0.9967041015625,1.742095947265625,-3.805694580078125,2.572021484375,
1.0339198,0.5442114,0.79239225,0.9906706,0.8303974,0.15224186,0.7129165,0.8279815,0.9988908,0.30011937,0.34375736,0.9987081,0.5171555,0.25401205,0.63410723,0.7434784,-0.09166539,-0.045420088,0.2718477,0.18622594,780.4762,772.01465,777.6557,784.5055,-0.2117919921875,-0.027099609375,0.9967041015625,1.742095947265625,-3.805694580078125,2.572021484375,
1.0339198,0.5442114,0.79239225,0.9906706,0.8303974,0.15224186,0.7129165,0.8279815,0.9988908,0.30011937,0.34375736,0.9987081,0.5171555,0.25401205,0.63410723,0.7434784,-0.09166539,-0.045420088,0.2718477,0.18622594,775.2381,771.2088,774.83514,772.4176,-0.2117919921875,-0.027099609375,0.9967041015625,1.742095947265625,-3.805694580078125,2.572021484375,
1.0339198,0.5442114,0.79239225,0.9906706,0.8303974,0.15224186,0.7129165,0.8279815,0.9988908,0.30011937,0.34375736,0.9987081,0.5171555,0.25401205,0.63410723,0.7434784,-0.09166539,-0.045420088,0.2718477,0.18622594,782.49084,776.4469,771.6117,774.0293,-0.2117919921875,-0.027099609375,0.9967041015625,1.742095947265625,-3.805694580078125,2.572021484375,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,786.1172,778.0586,770.80585,778.0586,-0.2117919921875,-0.027099609375,0.9967041015625,1.742095947265625,-3.805694580078125,2.572021484375,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,786.52014,778.0586,763.1502,779.67035,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,792.1612,780.4762,763.1502,779.2674,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,792.5641,779.2674,777.6557,780.4762,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,795.38464,776.4469,777.25275,784.90845,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,796.99634,778.46155,765.9707,788.1319,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,793.36993,778.86444,770.0,788.93774,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,791.75824,779.2674,777.6557,790.9524,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,793.7729,779.67035,778.86444,786.52014,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,796.1905,784.10254,780.07324,791.3553,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,799011,785.7143,786.9231,795.78754,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,800.2198,784.90845,788.1319,796.99634,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,793.36993,781685,782.0879,793.7729,-0.22662353515625,-0.03070068359375,0.98193359375,0.246734619140625,-3.237457275390625,0.740203857421875,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,787326,776.8498,779.67035,780.07324,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,784.5055,777.25275,777.25275,772.4176,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,786.52014,779.2674,778.46155,778.0586,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,792.96704,786.1172,785.31134,787326,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,794.57874,788.5348,780.4762,790.14655,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,794.57874,788.1319,776.04395,786.9231,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,794.57874,790.9524,780.07324,780.4762,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,795.38464,792.1612,783.69965,790.14655,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,794.17584,787.72894,787326,799.81683,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,791.75824,785.31134,787.72894,794.17584,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,788.93774,784.90845,787326,783.69965,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,787326,778.46155,786.9231,773.22345,-0.2213134765625,-0.0389404296875,0.97967529296875,1.517791748046875,-1.2261962890625,-1.173858642578125,
1.0790079,0.53927624,0.78205025,0.997593,0.83799744,0.1397943,0.6955387,0.84375703,1.0706985,0.30011937,0.34375736,0.9987081,0.5185474,0.23967399,0.63337755,0.74559194,-0.07838655,-0.023755379,0.29065704,0.18909405,783.2967,780.4762,785.31134,774.0293,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,783.69965,782.0879,786.9231,779.2674,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,783.69965,781.28204,786.9231,779.2674,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,781.28204,788.1319,786.1172,776.04395,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,779.67035,790.9524,784.10254,767.98535,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,778.0586,792.96704,785.7143,762.74725,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,773.22345,799.41394,789.7436,766.77655,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,764.35895,803.8461,791.75824,769.59705,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,761.13556,805.05493,798.60803,765.16486,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,767.1795,803.8461,801.8315,761.13556,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,759.92676,805.8608,801.4286,751.4652,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,742.6007,809.4872,799011,734.94507,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,725.6777,803.8461,791.75824,720.0366,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,713.9927,806.6667,790.14655,712381,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,705.9341,809.0842,791.3553,708.3516,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,695.4579,801.8315,793.7729,698.2784,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,696.26373,801.8315,790.54944,695.4579,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,697.8755,801.8315,785.31134,695.4579,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,686.99634,801.02563,784.5055,678.1319,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,684.57874,803.44324,789.34064,671.28204,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,685.38464,802.6374,794.17584,676.52014,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,686.99634,804.2491,795.78754,676.52014,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,696.6667,811.50183,788.5348,681.3553,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,703.91943,810293,787326,691.4286,-0.2178955078125,-0.03564453125,0.99615478515625,1.801910400390625,-3.12530517578125,-1.973876953125,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,703.91943,807.0696,794.17584,698.68134,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,701.50183,807.47253,793.36993,704.3223,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1433797,0.5627112,0.76582366,1.0137404,0.86622095,0.13393183,0.67753345,0.86477953,1.1085074,0.30011937,0.34386423,0.9987081,0.53757143,0.22398713,0.62859774,0.75165296,-0.059989784,-0.00675911,0.3113723,0.1966584,693.44324,802.23444,788.93774,707.9487,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,690.6227,794.9817,790.14655,710.7692,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,704.3223,797.3993,793.36993,713.1868,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,715.2015,801.02563,792.5641,716.4103,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,715.6044,796.5934,790.14655,715.6044,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,716.4103,791.3553,788.1319,707.9487,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,718.4249,790.14655,790.9524,716.4103,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,727.6923,791.3553,790.14655,728.49817,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,733.73627,791.3553,789.34064,724.87177,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,726.8865,790.9524,786.52014,722.4542,-0.20941162109375,-0.03485107421875,0.980712890625,1.136474609375,-4.0673828125,-2.100982666015625,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,731.7216,793.36993,787326,726.4835,-0.221923828125,-0.02984619140625,0.98748779296875,2.49725341796875,-2.938385009765625,-1.637420654296875,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,738.1685,789.7436,790.9524,730.9158,-0.221923828125,-0.02984619140625,0.98748779296875,2.49725341796875,-2.938385009765625,-1.637420654296875,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,740.58606,791.75824,792.5641,742.1978,-0.221923828125,-0.02984619140625,0.98748779296875,2.49725341796875,-2.938385009765625,-1.637420654296875,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,743.00366,795.38464,790.54944,744.61536,-0.221923828125,-0.02984619140625,0.98748779296875,2.49725341796875,-2.938385009765625,-1.637420654296875,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,744.61536,790.14655,786.9231,738.5714,-0.221923828125,-0.02984619140625,0.98748779296875,2.49725341796875,-2.938385009765625,-1.637420654296875,
1.1734847,0.60472715,0.7488486,1.0405425,0.8817746,0.14235882,0.656704,0.89350367,1.1085074,0.30011937,0.34667492,0.9987081,0.5515585,0.2120772,0.6200177,0.7649227,-0.047909886,0.0037167952,0.32480982,0.2000734,742.6007,785.7143,787.72894,740.58606,-0.221923828125,-0.02984619140625,0.98748779296875,2.49725341796875,-2.938385009765625,-1.637420654296875,
